userId,group,converted
f46842d3348f4b9b81e493e7edd27e16,treatment,False
750ad258383c4d609a6dec488a4512f7,treatment,True
e75bd42663b54355b2e238eb6ccd6bd9,treatment,False
a7236fbe0b9246d1bdc09dfdb02d0857,control,False
73fc6f387ae14b5189d7e22f2466ac74,treatment,True
fae8995ad9b64107a31613fced82b74d,control,False
b561d1f2caa94f8394cd7d10445e1086,treatment,False
e295f302e7ce470ea270d839c9b00f2e,treatment,False
1f25cc6c1d8845a189faab1f12973922,treatment,False
9db06e369562433791d8568c28d0b5da,control,True
2d4347b157034d188d39762650fc055f,treatment,False
47f799a72ad54d1fb56653cbe17af79f,control,False
2d43da5317304415a6f5745126b69d05,treatment,False
9884807af4ea4b44b7e38fe707b0111a,treatment,False
956c990527324156905c341467141717,control,True
57244adc4b2543a288f26c608bd6022e,treatment,False
d3cedb477b564205941f2d1a0b84a2ef,treatment,False
441745e952c0476ca2bf106d5493ab0f,treatment,False
66d49e2792d14e519cdb47fd230d1101,control,False
de0597fec8a94f0e87b32945c77429c8,control,False
620b16dcd3114b9c8cd1b6af0d8c30fd,treatment,True
fb84a0cb3e3244009ef992d0e6a7289e,treatment,False
9665d2183b4d469abd57c6c8b59246bc,treatment,False
2ca0922bd5b04e87bd55f54f42377b1f,control,True
d74e11f8c8814dcbacda1a2484d80848,control,True
9814f6ee2dcc4223902d8598a2fb6c5c,control,False
e2c48373c98648b59c1e167f282940f3,treatment,False
30ec56f2059644fb8876884e1585ebd4,control,True
9e88ff046cd14e299f3836c77e2dde13,treatment,False
731563bcd7b244c985cf7483e86827fa,treatment,True
3b1e8999345b4a71b8b624f8d533c7e4,treatment,True
5d6c4af3f6c4451e95bed25c4a4a67cc,control,True
64ca9b76831a496ba1a7cce34d553eb1,treatment,False
102a61c1689c4ae19da932c815ad202a,treatment,False
1b53eb2a50f84f4685e21620e95de025,control,False
0b2fa9c1342d47c484eb7bfe52fe2b28,treatment,False
a52e4c312fe94fadb70c23350b08e539,control,False
4740667b847b4fe69ea0f969f36cb612,control,False
c31700ff3860473ba2c01358f94e9046,control,False
b7255ce442ae46fe9e56bd2a4dbb6b04,treatment,False
8557141faf4e4d7bbb56117ee1963fe5,control,False
d7d684fa51664a55ae619a4a410c224b,control,True
f9c0c0632180416fa39c047753c0dbc1,treatment,True
0de0e3c4202d4fcfbaa691cfa3241812,treatment,False
99561332671541c0aff025c222b5dcf3,control,False
019a892fbe1d47e3914d2a88c073b41f,control,True
cdb925c8f03248289f11e7c6f23a22c8,treatment,False
e7985547d8fa4796964492d5097a742f,control,True
18f74b889149450480cf6f6391fb617d,treatment,True
82bb02a5861146c2ba8c5d96399e9c66,treatment,True
76a6c0a265784ec6bc25e26a599c8af5,treatment,True
ca8002069a384cafaee7b5bcb0dda38e,control,False
64361e9fb1f241fcad8046222416ab6f,control,False
33e02aacc85e400eb2992e31c287924f,control,False
9e4cc663a25b4cde946d3595644e1dde,treatment,False
64f407ff5b924177919f3ed5f7a26379,treatment,False
a7a20c8affab44c0af04492c66090425,control,False
83e46ab8dc134a71a9684cac841c18f6,control,True
df1b97ecb6a04dafa660069323d864fd,control,True
c371d874623c454f904ebd78ea33d356,treatment,False
5dafe4b1b54d46baa9448caa8aa5e426,control,False
9da71015ffc44b81ae528228cfed0f0c,treatment,False
be0e3d75ff8a4462a9918ea3fa0930dd,control,False
60e3f76338c44364adc533fdc99095a1,control,False
2038e7de3c6642fcb83aafc078004070,control,False
4c08f63289b443c2a0303e64511060ea,control,False
3fe908beb88e42fcbac9545d3133df4a,treatment,False
7dab0a465be64c1f950f4bf35798996f,treatment,True
5b34b41c5633483b95ad73c5ad01f959,treatment,True
64e93c1595d54c18b6b03944c2af9e01,treatment,True
bafff5a5995241a5b5ca61dbb5659c0f,control,True
463003a213c74c78bc389f8e84b8781e,control,False
fe3dd39383dd48ce891acbe396a709c7,treatment,False
b1b69904c7cd4fbca513501b501f6dbc,control,False
a840d9751cf8457dace560cace02c2ba,treatment,True
5b9e5434cec54f8ebcebaca59011debb,treatment,True
af70b6840141439cbae0acb2b7fe107d,treatment,False
5adcd20541dd471c92408b8b9b9b3393,control,False
d5c47e7d04cc4ae79edeec77a4a11410,control,False
0782fbe2ec55486e8fca96b273981aee,control,False
13329f8a707846f58b4785370b285b17,treatment,False
da3675c2387942d19f99f9d9b943c57e,control,False
466bbb4c708442b5bb5fb4cdcd7697ba,control,False
9d8aecde29eb453a89fae6fd4fb9fe01,control,False
f77ab85852eb4860b9616045d358fc67,control,False
f10830b4c8a94a5fbc5108e7a29b7558,treatment,True
da7d100118264aca9a25ab3e8a5804fc,treatment,True
955c362b23a042ffba3e6fabf6d7c7cb,treatment,False
17f05941645b4a5f80af2b10d66ee5b0,control,False
e682ce1ca1e44397838905c57b03d876,treatment,True
069988cc77954220b2e854d5b292baf0,control,False
a8e474e7fa76456fa60b1dddfa700a90,treatment,True
29e5c5a4670e48838ae767f4d42b3bb8,treatment,False
7f0cd29b4f1e4ff6bfff09256344af13,control,False
87160ae2cc074584b02ada000a0b0d29,treatment,False
d978dd3ace044dc4ade68ee2acedfc22,treatment,False
374c682ecf17469e8f919e8f0476c470,control,False
8868d19d66e243f981b2abe479a1e0a9,control,False
5d1cac6ac3de46049ec5b0c81e11bdc6,treatment,False
6becf4e57364464b902beb5e034bb512,treatment,True
e0dc3b5b9a63455bb0dbb5e8dfd5657b,control,False
d62608401c524b8ea965fe1bd294185e,control,True
478f2a176d334d5c90d1807157cafad6,control,True
087126ef546f4f4cb82b0b0328a66afc,control,False
33a77d2e66494dae990fc0e27c5eaeef,control,False
b2cd580749b04ffc9cf8fd7657408524,control,False
6e62417a39e348499be34343b19b3d97,treatment,False
e2a7d09772554d5c990d463ddd8a4f8c,control,False
2d727b840b614a019b5fd702711dde0e,treatment,True
ed6e308b713f4d1094a0c5f3ead2bca2,treatment,False
0230f4085d6347a3a35625d8fae5f3ac,treatment,True
6d6f4594e2da48ac8cd4aa0e1ad8939b,treatment,True
3078abe8efb9496eaab03a52cf443d20,treatment,False
92b5728f22a84246aa6e26a41d60e910,control,False
aefe37e6ff1442ec8423486f8e668911,control,True
102f51ff52404706824a08d8586b8502,control,False
c9e869bc6c6943fa8a5ee8e4c7bb35ac,control,False
7bea01165eb24920ae713385f66cd13e,treatment,True
2a16f6941393447fab436ac9d1f1d54f,treatment,True
afa2b71540d140fc9a1093dd4a7dc726,treatment,False
44c5945abb7442ac9c550ccaabd23080,control,False
52737d6e0e624630be7e9c8892d7d937,treatment,True
75e9478a98204478ac65bf0b4a6bacd6,control,True
c8f3abc71dc34a9282507255a856330e,control,False
93149d5258e64c3cb94afa7c26514ab9,treatment,True
6a07440bd9a542cdb86f54d4cf85726f,treatment,False
ce3e9be0ad594b349cf587430d0b2b66,treatment,False
6649109ad9b44ed1a2aee4d587b80fa1,control,False
8311f9b4049c4e21b4eda203d5c625b9,control,False
1372534645f94b7ea2ebea8ac52a5771,treatment,False
0bbf60dad8a6403596f8797b3f026d4d,control,False
d7a5f8da0ffa40af83dfab993a4dd151,control,False
2d54fb2fe80943fd91507fe720386067,control,False
a6901aa213464c86bce7472bf99963ea,treatment,True
6929ae249535435089009949d1958236,control,False
92fa4a41113848f3964e237fc4c4fee2,treatment,False
5918afcbbf1c424aa386ee9ffc26b47e,control,False
cf6ca6c88fe84ea6b596be6d351cdcc4,treatment,True
9b7f93e57e2448e1b8f5390095e71718,control,False
9594356f8431424c81454f371e619e6d,control,False
da01acc2ab254a7da657d39f9ec0167c,treatment,False
c84ce9294e7247b0be319f5de011876e,control,True
80b0e04caac54e0d84908013e65fe9b9,control,False
6b75497a4b0d4aa18f62b068e06560ed,treatment,True
a67e0108327e463c85fa1d1653c55883,control,True
34fef4406fd44b1e88c67850b49eaee1,control,False
bdb1156b791f4cfa885ddfb72c68d810,control,False
e440bf4c70eb4b27a3d81126c12a8179,treatment,False
9d4eb08e3e5d47969fc397bcfa7bc9d4,control,False
738a10e57659454da19725514ce00672,control,False
2c9362347a6e4dcf8460ff900920dfdc,treatment,False
ff60760539a64391a9ea70c13334aee9,control,False
ecd29afcf82c40cca06a4732ac4fcf7c,control,False
ff072c2b80cb40e38d4ed8a52905c1cc,treatment,True
db035884ea534ddba915ef442c8c00e8,control,True
82d69431c6714f16a37ab88f151a92f0,control,True
3b9e582a05f5411f9c63bcdb954197ed,control,True
c0b9d71562dd43c6a0d44a28c2893a11,control,False
b546fd697591499885367ac63ae7e933,control,True
c34a1f875b87438eae81bc96c8657fd8,control,False
60c12cf16f604f789e286cbf19cb946a,control,True
45e889f47baa406080da47939daccb20,treatment,False
79f1a71be07b4e38b2715db4a5897434,control,False
8eedd18f66a34ffab40ff6d4c1366081,control,False
ccb8948059fc4f939b052012bab45ad6,control,True
16ff966f2a1947eda433858dbb94b561,treatment,True
1d0361fbd1064e9b958b815cd75fc141,control,True
1669bf6a0d534c919dc877b2e06fc5d2,control,False
ea4018dc26504956b4816d21aa10ad4a,control,True
f589a4b406194873bc49819e03912dfc,control,True
410e670ddb4947958ee3a6b8078db804,treatment,False
ba5d044b4da345b3b79c6d1c7094bb08,treatment,False
0ecef9f5b1094752b1f9122ad034bb66,treatment,True
feae72b719b148849b51848888cd0bf1,treatment,False
6c92ed9cc4ba49eaa34d03cfee5b5740,control,True
6b788c0e8d5c4ec49ab8875bb9adcd50,treatment,True
59445f5ac3ca437788226f1511602b93,control,False
f9a2e77254e742c7870f5c1033e9e419,treatment,False
66775a00f2ab49d48da83af24660c953,treatment,True
723297c7261149cf8691b58b3eb6053b,control,True
ba16429b4ce4443cb86e8351ef9aa64a,treatment,False
859290c80c4f4d1bb2dcb820d513f1f2,control,False
481ae0e3d4c7437e8697ae6cb4719fef,control,True
e1d0cb536a874e51abafb7e364a89550,control,False
cc2aed746ad24359a0a854a002bed7a4,control,False
64b8459db618430789a72df5cda43752,control,False
13af874dcdaf4ccb823faef660927052,treatment,False
7d06c4030e1e40239fe6abc2ac863dbe,control,False
a5f44019c8114fe4b885f19590f2802d,treatment,True
6517e47b88f14cf28df3e8e973bbc6f6,control,False
83e824697c704c71831fe67818c21948,treatment,True
f7ec1f783d7a431c92ee2f3097201f3c,treatment,False
667a955f2a744f778cd3d7f2901274a5,treatment,True
819579dafa3649a6bf540ce45014b609,control,False
a2cb963d3fcb4512842ae06f7fa3f544,control,False
c8cff6156e68497d94d58d41fc67899a,control,False
e905c1c3324e424184059a43d1431094,control,False
6e6d73863a2945f1a3509c815fbd01d7,control,True
13d67fca7b3a49179ad6a0ec5506b1c1,control,False
2fec3ea526e6492581d81899974266cd,control,False
83a8a9f60cdd4c7fbde26add58a0731c,control,False
a8e1577df5924321b2490dd7f0bff4e6,control,True
a7e51985eca344e88c0afec0be89c0b9,treatment,False
d0e6b50d383f4b65a6899f55df25e49e,treatment,False
07cd9fc9373941afb3dfdb17fae527d6,control,False
c7db962eab344296ab405e2faa1cedbd,treatment,False
159b6a8c0a9b4340a81f78e730460ef8,control,True
58f6f1f6b37340e99c512e42e1d0ecae,treatment,True
b26aa1ad03594621a17fa00c9806da2e,treatment,False
0d54b818cfe340e4a998362d72a2f45f,treatment,True
c55f8c0bfc0b4af98091affb42b3e826,treatment,True
f6e6ffe0cdc544228c66484cd184d408,treatment,True
5c1172f17d7b4b0da954c1dbaed42242,control,False
0ec3bd0dc77749d5b94dd314939af86e,treatment,False
c42940bf7706432b8f1ab0b4fba53b6a,control,True
b748fac9d7f44ac7b452a22f73aad5e6,treatment,True
db4985a8c1f5424d88564a73cc07bb95,treatment,False
9b38d8de090043dca4dad65b83f6ef50,control,False
f29b82fe12d94c5f9c5c26202b963829,control,False
66d8e7fe730c4a94827d57910f000d68,treatment,False
e219091140cb47feaa20d8105fea83d0,treatment,False
278460e10a374b35930635048e44403d,treatment,False
79a28e64ee3d4f4ca081aeed09264e56,control,False
e06961e11c684f1999b34142ccee5912,control,False
5e520d3fbc6946fd949385a156f23228,control,True
d8a22d8547eb4c71a4d7baa5a694a3cc,treatment,False
d4ae1ee331d740b78db5dc40520acdc9,treatment,True
5ac5c3a3a8834f0593bf9e73de15375b,treatment,False
45a270e45db74dd59e63064d0ca966f9,control,True
56219f85b5ff4ea8b7e2c3adc946a211,treatment,False
895e90c52db24664b4922766016ac8ad,control,True
670cdab6f7654440924ace86468e4f82,control,False
6580c828d27a4ec79ff2be99428b3b05,control,False
0f3423e363a843fc8d3b97ba81ac89b2,control,True
3d1ab18074cd4555b7a9b15fc35afbec,control,False
6e5b560f7ee34fc6ad72aec661e61966,control,True
e9a1ed56c7fa4d4aae40bb10164d07a3,treatment,False
2f4c6af1023a4fa3858dba15b4e57902,treatment,False
95898528eac5473d814895759b88c007,control,False
a582e59842aa4e14b1aa136a2f21aa3a,control,False
6fdabf403ebb410d9262fe7aef500c1f,treatment,True
2564a569e102465c8e5d1265e48ce747,control,False
c0173efbbedc48f99d8b96877d2bcd8c,treatment,False
16dfbb4ce1e84bee8218a05bcf9754f0,control,False
b281c429eb864835b9b4e183f4e84b0f,treatment,True
2b5327a0713c4385a71757133a75837b,treatment,False
e4d14a83f1a2461d8d5fa7ef0415839e,control,False
c2516cf249b74ecf904e00bd65a94100,treatment,False
f60a56dab16541df9f01a33006f9db23,control,False
ebd5af23cb894c49aeb74585dbdbc093,control,False
13a4664cac7c43c187b285e00638b28e,control,True
98bb6ce29fc94cd2aeca98ded5e931e4,control,False
4347d00f3328448a969775cbb89ae033,control,True
00bf2f3d44a64090a1d5424124394d37,treatment,True
06eb489ffe3d43aab664065296c1a189,control,False
e2b4f790d4424a14985b92e322cd15af,control,False
86cd1c5d60e246d3911430bfb757e162,treatment,False
6baa13a3eb2f404581945b07926b8665,treatment,False
5fdf590076ed49e89d81c73c1498ee8b,treatment,False
a86a1805b4e445aeaf8acfa641aa258b,treatment,False
0d9563ed05fe4337b12b4120b7e991bc,treatment,False
0471aafb0e584307867669e9c2f8e137,control,False
0f6ef27f27ba4533b58f5e7658267e11,control,False
d70ba0e653014ffea0ed628123d90bc2,control,True
5d511de3d4b7443695661e420523fa8b,treatment,False
d6c448d825044bb1814a9abb92a02bfc,treatment,False
2f2a3c21b1f44ce498ff204517647b58,treatment,False
355c577919e94e23ad86add9723003bc,treatment,False
14317d058eab4e4593bcd11345034c6e,control,False
62daaee6dfdf454e88570c88c18393e9,control,False
4c09fe8ba92a4bc0b66a0de10cb6694a,control,False
c756c3e69b764e8e863083c4863f80f7,control,False
964171c5a42e41b8b31415377e04018b,control,False
cd4127b5dc1847299870a2848c63e5b3,treatment,False
16aedc960aaf481ab51f8a1fa9a9e0ea,treatment,True
64384e5e101e4526b5a658d08a149e08,control,True
d4d70a78d3c1436e8d3e5f6edaf771cc,treatment,False
55412eeb58674c698eb58d628ccc6a78,treatment,False
dcaa05b1c1ef47a0b590b2d17c650c6c,control,True
326f1257e1904590a344fe6d919e5654,treatment,False
12dd3878335c41ac8d7ba0831048727c,control,True
8ed6c6733fac454cb69456e8d0762387,control,False
b4c480eea3d5411a83499c6c03257cd4,control,True
3257516791684b6aa013f4f4f6149c2f,treatment,False
97aceb2e4d3c4662997b78e5f0d65c32,control,False
7c9c73be64fd489cad7f64f09157a1b4,control,False
55fa4dd5c9c94e45ad95350b6f54f7c8,treatment,False
736f480ebc0e4203a8d1cf7deab9729b,treatment,True
1172c0e5e70f4d90a1e93f022711e097,treatment,False
2f913e4640cd4f2ca48621d5b3b12c69,control,False
3d255fc4b1de4d0797075bca5878c6ee,treatment,False
a5c9608fa15e44138906db35b10704fe,treatment,True
6dc3ddeeee624d7cad8cb73c30c96d6d,treatment,True
bc48fb2ac8524c219d8be64b2d58458b,treatment,False
5b185fc2e50341c186fc63735d75c5cb,treatment,False
fd3598b941d94b0788f085b828bc398d,control,True
00c46b30163c4ade9b63295ab667fcd1,control,False
995cf62208f044f0812ae72171e4ddd3,control,False
797c4d6b44b24ae18d195c53600c5d6f,treatment,True
99c4410f574a4087a16eccb83967916b,treatment,False
b97ce70fcadc45f19b8a57ef7a618072,treatment,False
2703d3999cb94696b37c317810b770d3,control,False
6f19fc0f3ab3444dbd377a82bc90397c,control,False
0803a073d20845d89a2d6f5410006a1d,control,False
166db799955845e5a31a4ca1c1fcfbe8,control,False
a3643432f50643e98c6f39594bdd218c,control,True
2d0ae58fcf834eaa93781d416a993c01,control,False
6be94f922be7419f8b8e5cca7c32af41,treatment,False
78cca88e53954a77a86f0f561c92c23c,control,False
b934db04da85485598064491e0f08e7d,control,False
6219530a7ba042728cc6982045466ce0,treatment,True
62289972150f4bb4b3bd70a2012045c2,control,False
8bd0a88fbb954200a9b4eeeccbe02287,treatment,False
1b46d0ffe05b45bb97081bba17701dc7,treatment,False
bd2019b72a974536b1319e1e0b8ae595,treatment,True
aa437614ebbe477a8a8e7761dafe5935,treatment,True
e03f31f2b75b47ce90b0bac9f05ab028,control,False
1c3fcebdb38d4404afc65f721a63ab5e,control,False
382058afebfe46b9976194ec717bef26,control,False
cb877407219a44a8bd52b11304f148b0,control,False
843b946f4624483183eaf8690e2bfb52,control,False
8fc452f470774b23b79426625fbe35f2,treatment,False
900afe06f41343f7bc6445ee3e0e5760,control,False
fabde7e22e884f17907b1529ddfd713b,control,False
483294302b0640688aa9e18b92b44cc4,control,False
c8a3409139d9430187f0cb3a075f26f1,treatment,False
463e1e6f7cab43afb6de3f22b3553cdc,treatment,False
5b1ac5c270e748a289ff2a630661288d,control,False
ebf8376be62e49629ebecb41f849187f,treatment,False
b44bf8da20b643aeb7d2b123bc196fe1,control,False
9474a8756baa45d1af9127cf0ab4d664,control,True
eb1039a4d7954804abb143e0dc657e0e,control,False
0e31ca4b45f5407fa59cbf2bb15f02c3,control,False
98c72c602af6410aa17a8eb55b05a88c,treatment,False
f57502530f1a408eb637b6723726f74c,control,True
b313fc49504c4a8e8bb315d65f4c97c4,treatment,False
306ec71a1d7c41c6a534653d8e3337d6,control,False
e898ffb02ac844778f262b3fe30b5b68,treatment,False
70ba53eee45b42f989819e81ec39e0d2,control,True
fdc2738b65104fdeb0ee6ed5d26465b7,control,False
838b1c4d3e964e52903cb529041e02ea,control,False
8fdc5f7e34ae4fd98f06f1edb84a7cbb,treatment,False
8a583a86deda4b6681d80014ff856a7e,treatment,True
d4d1fe4d0f6f44bc818e79c96a897267,control,True
d95ac77a00594f649953b08be3867cf4,control,False
322f3b4963284fa69ff295f528a7ac6e,treatment,True
3da46c6b765f48f0864f4a5f422bb10e,control,False
824140a067614c1aa7724ec9811e6966,treatment,False
a90b732e63c948569b4f34fb5768fa86,treatment,False
babe7ae8c44c4e8489e9e6948f722e3c,treatment,False
b61feabde2174768ae70cb82ce4ab930,treatment,True
a1e5a764d9824b2599adaefae3f2c64c,treatment,False
a2bae2eba8d74427a4a1bfe7cad543fd,control,False
b9ecba414eeb41ccbb238a1bffcfd43f,treatment,False
11cc8efdb53f4f29bbedebde1b047cb9,control,False
827f2793e3654cd28a26f6d443cfee89,treatment,False
fd6faa05f38842b3904342b65fa51b35,control,False
3bf078afbcb0420e958ea9c75f259a52,treatment,False
796e9a18f973475d900816318c5bfa84,control,False
89fe4f7a482747ca82d0216a7c356977,control,False
bf0379ca8a994dd2b98058dbd242b746,treatment,True
a9f5cb51665e4bf7b0078ea134888113,control,False
9bfde364146a4555b418f5cd9683037f,control,False
489fd87722bc4cd6a557b670787743fa,treatment,True
3476e2b2ee814902bef6568f125b1ab8,treatment,False
8888ff6f9eb042bfb33ee75e0cc839ed,control,False
b2906e06675043f4b563ba1ce12f3ea2,control,False
c9894bf487134c7aaad945e8d5bc9b82,treatment,False
686247470b804bc38be6864553b0c884,treatment,True
a9c5cc71a1334016be69e4453f06ecaf,treatment,True
3c094df8a77d4477bf2a3ca5fbf91686,treatment,True
e75f853e703943858379e0b7c3cbbbc5,treatment,False
37ac5c0a6c1c4807afa4e5d75c0260ed,control,False
49d6bff17aec45caa7a41c50c32f1b6a,treatment,False
407f9c65f3634f62a86b0d576ee6fead,control,False
2f2aa72bae6e4c659e8de7190a4202c2,control,False
15eae38b5fb4497d8e23741db44a9886,treatment,False
59d3ee7730e24cacb6d514f794c2e1fe,control,False
971b8bec70d24042b1de2d268e6a0b25,treatment,True
192926a16a2f4cbd80683a10ce287ffe,control,True
75020d0c0f434dafb5df794b3ff1f786,treatment,False
edd5518c99874a8186c4e37be1d9c1fe,control,False
705da9de45564c9f83ca1f3ca2cf58d7,control,True
9491a716468e460eb9242a7017a24571,treatment,False
950929005fd947b392314d638c31dc93,control,True
9c2939ae90d44bda9cd5580922b6a58c,treatment,True
8211d5824580450aa0f631465e421835,control,False
915247e6ec1d4a0a9db91d6ffbc98744,control,False
93ce7d752e27496786b7e11b19b7fcee,control,False
21971f76246d4bcd915ef1b6b82f1e97,treatment,True
57af7f37cb4140c5adaf44774b55793d,treatment,False
cf37e0fb05834364bb6e9687b0cc8f4a,treatment,False
98d6b1c613a94d8faaa486f90daebeaf,treatment,False
3acc05ab7dea468eaeaef071225f5d0b,treatment,False
ec6c5864df7f40249d3c28ac28e3bd5a,control,True
6a984979fcf24f10a82dd0590b0c7ab5,control,False
8a9f221f63784ec8a247caa2b6106a38,control,True
df8db0ee415e42d8bf28dbf0f01d2cba,treatment,True
831f712b7b91471e8a0148a0a0d94d6f,control,False
e4e365910650406cb6e0f3855abab2c3,treatment,False
5ca6d75c892441bb9d5b83336d48b4d6,control,False
f62a5dee0d5b4d2ebd1b941037a2f445,control,False
a611ad03e5b645cabb435cb1645178bd,control,True
d6cbea2642ce4730be9d7552d6b920de,treatment,False
fb2412d2b00a491498c64b3c363dd52a,control,False
01ffd41e262b4745b07537470699a76c,treatment,False
33a17c5d2f3f45faa669ae69f6e7dc58,control,False
e858421fbe62429c8f758e440ab6d8fe,treatment,False
a3f04c33b44348d186a7c00bc124ecdc,control,False
250f4f0eee384ba483b773f9a0a987a7,treatment,False
bbfdaf2cc6e84ddc9b4b33cb8ab4184c,control,False
e8f059398bf94fdebf0b956a64b7d98f,treatment,False
92be03d3b1a142bd969c98bfc4bda75e,treatment,True
ad4dc7764983454894d400b31c1fbba8,control,True
3a715005c29048c3a412e657c680b7e8,control,False
7a53a9ffaf06407c870f7bfa1ca63a96,treatment,True
c7e53d29e0474dd6a5dba459c2cf6d6b,control,True
21b2a577e23e4b23a915be8968329da4,treatment,False
e91c3fe2f6164820a8bbe8b0dcefc08b,control,True
cd7b04322e7a42dca9d413154f1bcd23,treatment,False
44da05abea7942ed8fdd272086703dd0,treatment,True
40760a29f6994a189bf1226e4e93a2a6,control,False
ba003c2fb15f4f3aa7f999b7e3bfebe5,treatment,False
4f883f0c6ada4584aba6ce703a532a39,treatment,True
18513fc734334da0a7620264b20f066c,control,True
78040a01433e4d16aefd168b638671d4,treatment,False
66a2ed045d3841e7b760a4cc4ab1eeda,control,True
390777ef83a64613978eba3f9c4b42c4,control,True
cbd693fd7d9c4686ba2ef144403387d8,control,False
e3ba3c8d58ff40cfb027ccfe2f4ed8f3,control,False
e7997a34bec348af92b6c7e0dafaa9e6,treatment,True
186913bf5ce74377a73983d185ee75bc,control,False
65c6e93ce651489296fb440b2d690b1a,control,False
8e4560b6c54d42bc8cdf94f2cb8069cf,treatment,False
dbd0c411c17b48db90826362f08da7b8,control,False
99c6f69d4e384100a487b62c1c46eabf,control,False
702daeac739b4ade86399cb53c58e2e6,treatment,True
2e440e0027d84c9a8e6c3d3e362f2345,treatment,False
048658213c1d48f48a0c358a489352d2,control,False
45724528f407439f8c22d09ad0e8dd7d,control,False
17560473227a449a85507dd9b8e156f1,treatment,False
22bd8e363ed341f9a920b38e4d7048aa,control,False
4336d57c4ce84965b3a24e3be9dcd153,control,False
1a4e7a580ba142cbb529b0995f0ed7a9,treatment,True
f0457442d2864358a7d21f0bdc4bb89c,control,False
4e391cacbbe54b508b52c30f6bfadaaf,control,False
ed998f96f15843f496ebcccd8ad2731f,treatment,False
12ec8cc5ad934447b5b389ed4d449de0,control,False
b94d5ad49bf54686802f29a9ccbe8c10,control,False
4936d7bd15f941a0b30c72f1601a0ab6,treatment,True
c7cd2e26207c49949d7cdba8e4cc969b,control,False
c63be271e96f48b6836699f47b83959b,control,True
a3add044e77b4531bb3af211e1223eff,control,True
53f01de198af474386ab4ac76c6020b7,control,True
1aa6da6a09e845ad8f162d15c0847661,treatment,False
aa8e134e6a9c4c5f8b7da2ef18d500c0,treatment,False
0aaef9de1ce3467698b056dc4f8fdcc0,treatment,False
1816337613814e2583374a129b6d32d3,control,True
dfcffbedb3c74997985dbb4bffc13460,treatment,True
0ee47596a3a74332b9713a6e80576f63,treatment,True
388d485f0ee74b7bab15bcdac5ea110e,control,False
756cd76b24294378a2fb510f8a04caf2,control,False
c00c6c03c9714c908918754c175e2700,control,False
0028367882964bb09c211371040f5467,control,False
4c1da100444844d09d2ea416a8a450ff,treatment,False
7fbeea510bd249568d5dca74cd95c910,control,False
cd61b3a75e9a4568bf3d74ebc294858f,control,False
8d00199ee858453f82c99b45957772fc,treatment,True
5f628bf206714de0940e0325382ba146,control,False
89b5e5e1ca554b4e80fdc982e34a9cdb,control,False
eb1fb6c184f8492e9317492fecde9e3c,control,True
286cb1eea3d746b09de5a6cab70d8baa,control,False
24d3bdf6b861426d89c9f5c0f4281142,treatment,False
b0b7bb84cbdb4013b215dba718b74afb,treatment,True
a4b11bde57b0497caccace65e7b10d4f,treatment,True
725d26c6492147aca78f39a49862d0fd,treatment,False
6a319ddcb9eb4044956a327ec2ebe84e,treatment,True
96c1393c80504874a60820ef0ad4bb4e,control,False
8c75fa1d74264135aebf3e5bb4760e3f,treatment,True
698725079b6e434c8e9b9777fee30f2d,control,False
f2a17fe6ab0840139bd3c99f86bac3a6,treatment,True
bd27fe6cc9234e8fb3e2122769c1a590,control,False
03fde9ecb0514b4e91535594fe4e98c6,control,False
65ab0c6c779640fe995990756943891c,treatment,True
8cf8ebef9c15475296126322636bd859,control,True
da0b7d8b4d564cd08ac294ff571631ba,control,False
f65972c4f69f43248b5602c3a3be2c38,control,False
fdf83a35593e4a2b82b6385f22826bb5,control,False
6c95183a17544c54b253a0376fc674fe,treatment,True
56a4a309fbe84febb1a206d5b7259462,control,True
0b73be0b394b4fad85ae163e1a70b4df,control,False
44ae7b283f0f47229756d589154c8954,treatment,True
a187059e8be14ad4870a9477c8bacaa5,control,False
180d9211787f4759b6768c1593970197,treatment,False
05e45c697046425d8f1f99dabc09ba73,treatment,True
b7fbaedb4d1844be8dad623531254797,treatment,True
7c88b810165c4d4ebc94149164c2d11b,control,True
56fbfbaf9b0e48e18ba720ab4e6f5636,treatment,True
d70bb90229344d4a886192592b415d07,treatment,False
1b87fedcc43d4a1cb4869761072103a0,treatment,False
3f9ea3ecd6364d6c8042315f4c4d2810,control,False
6f2769ae74cf4ff796b4ea2d631db934,control,False
297dd1f9a11748ba8021dd8d0905f37e,treatment,False
75426a05d15f4793b3e038a329c36195,control,False
8779442da9bd47e2905b296f4d9afd5e,treatment,False
88d79f6a7b214966a8faa064f08012ef,control,False
f20c66d23b0343388ed0ba0d669132da,control,True
c2f55797069e4b03bf68c4bfa074404b,treatment,False
1d32365ad5314d1d807ba0ecb108106c,control,True
fdb422a533af40b390809d90dae73398,control,False
e8d50f8ee6654831ae5dcb96cec9fa40,control,False
a211f58df2df41e99a18d5976d3db80c,treatment,False
90c749eb2fcf4427bd53e53e13087e7a,control,False
29dcd6e643ee43e78917fccda581a8ea,control,False
96dc27144b804d16bf150ff4809e6b4e,control,False
f607e83c1c0743ec91c6207840bb0e04,control,False
e6fefd331fcd4813ad0c25f57ff114c8,control,False
124ff39e328b4fc1bc559df3711f77a6,treatment,False
644f778e2deb46debf65a20d0816655c,control,True
6aba4534634f466ca28d29b440e681ee,treatment,False
